System timestamp: 2022-01-31 21:37:39.060305, Packet Type: 00, Millisec: 0, Sec: 0, Error Val: 251, Error Calc: 251, Error: False, Millideg: 9431, Degrees: 9
System timestamp: 2022-01-31 21:37:39.419304, Packet Type: 00, Millisec: 3300, Sec: 3, Error Val: 101, Error Calc: 101, Error: False, Millideg: 58258, Degrees: 58
System timestamp: 2022-01-31 21:37:39.420303, Packet Type: 00, Millisec: 3305, Sec: 3, Error Val: 224, Error Calc: 224, Error: False, Millideg: 57610, Degrees: 57
System timestamp: 2022-01-31 21:37:39.420303, Packet Type: 00, Millisec: 3310, Sec: 3, Error Val: 191, Error Calc: 191, Error: False, Millideg: 57573, Degrees: 57
System timestamp: 2022-01-31 21:37:39.421302, Packet Type: 00, Millisec: 3315, Sec: 3, Error Val: 177, Error Calc: 177, Error: False, Millideg: 58574, Degrees: 58
System timestamp: 2022-01-31 21:37:39.422301, Packet Type: 00, Millisec: 3320, Sec: 3, Error Val: 253, Error Calc: 253, Error: False, Millideg: 57879, Degrees: 57
System timestamp: 2022-01-31 21:37:39.422301, Packet Type: 00, Millisec: 3325, Sec: 3, Error Val: 207, Error Calc: 207, Error: False, Millideg: 57064, Degrees: 57
System timestamp: 2022-01-31 21:37:39.423305, Packet Type: 00, Millisec: 3330, Sec: 3, Error Val: 107, Error Calc: 107, Error: False, Millideg: 57213, Degrees: 57
System timestamp: 2022-01-31 21:37:39.423305, Packet Type: 00, Millisec: 3335, Sec: 3, Error Val: 59, Error Calc: 59, Error: False, Millideg: 58435, Degrees: 58
System timestamp: 2022-01-31 21:37:39.424303, Packet Type: 00, Millisec: 3340, Sec: 3, Error Val: 161, Error Calc: 161, Error: False, Millideg: 58787, Degrees: 58
System timestamp: 2022-01-31 21:37:39.424303, Packet Type: 00, Millisec: 3345, Sec: 3, Error Val: 172, Error Calc: 172, Error: False, Millideg: 58538, Degrees: 58
System timestamp: 2022-01-31 21:37:39.425303, Packet Type: 00, Millisec: 3350, Sec: 3, Error Val: 47, Error Calc: 47, Error: False, Millideg: 58408, Degrees: 58
System timestamp: 2022-01-31 21:37:39.425303, Packet Type: 00, Millisec: 3355, Sec: 3, Error Val: 238, Error Calc: 238, Error: False, Millideg: 58339, Degrees: 58
System timestamp: 2022-01-31 21:37:39.426303, Packet Type: 00, Millisec: 3360, Sec: 3, Error Val: 237, Error Calc: 237, Error: False, Millideg: 57313, Degrees: 57
System timestamp: 2022-01-31 21:37:39.426303, Packet Type: 00, Millisec: 3365, Sec: 3, Error Val: 204, Error Calc: 204, Error: False, Millideg: 57530, Degrees: 57
System timestamp: 2022-01-31 21:37:39.427303, Packet Type: 00, Millisec: 3370, Sec: 3, Error Val: 32, Error Calc: 32, Error: False, Millideg: 58628, Degrees: 58
System timestamp: 2022-01-31 21:37:39.427303, Packet Type: 00, Millisec: 3375, Sec: 3, Error Val: 32, Error Calc: 32, Error: False, Millideg: 57603, Degrees: 57
System timestamp: 2022-01-31 21:37:39.428303, Packet Type: 00, Millisec: 3380, Sec: 3, Error Val: 37, Error Calc: 37, Error: False, Millideg: 57093, Degrees: 57
System timestamp: 2022-01-31 21:37:39.428303, Packet Type: 00, Millisec: 3385, Sec: 3, Error Val: 21, Error Calc: 21, Error: False, Millideg: 58603, Degrees: 58
System timestamp: 2022-01-31 21:37:39.429303, Packet Type: 00, Millisec: 3390, Sec: 3, Error Val: 19, Error Calc: 19, Error: False, Millideg: 57576, Degrees: 57
System timestamp: 2022-01-31 21:37:39.429303, Packet Type: 00, Millisec: 3395, Sec: 3, Error Val: 41, Error Calc: 41, Error: False, Millideg: 57338, Degrees: 57
System timestamp: 2022-01-31 21:37:39.429303, Packet Type: 00, Millisec: 3400, Sec: 3, Error Val: 246, Error Calc: 246, Error: False, Millideg: 57027, Degrees: 57
System timestamp: 2022-01-31 21:37:39.430303, Packet Type: 00, Millisec: 3405, Sec: 3, Error Val: 153, Error Calc: 153, Error: False, Millideg: 58459, Degrees: 58
System timestamp: 2022-01-31 21:37:39.430303, Packet Type: 00, Millisec: 3410, Sec: 3, Error Val: 87, Error Calc: 87, Error: False, Millideg: 57623, Degrees: 57
System timestamp: 2022-01-31 21:37:39.431303, Packet Type: 00, Millisec: 3415, Sec: 3, Error Val: 235, Error Calc: 235, Error: False, Millideg: 58276, Degrees: 58
System timestamp: 2022-01-31 21:37:39.431303, Packet Type: 00, Millisec: 3420, Sec: 3, Error Val: 26, Error Calc: 26, Error: False, Millideg: 58063, Degrees: 58
System timestamp: 2022-01-31 21:37:39.432303, Packet Type: 00, Millisec: 3425, Sec: 3, Error Val: 252, Error Calc: 252, Error: False, Millideg: 57263, Degrees: 57
System timestamp: 2022-01-31 21:37:39.432303, Packet Type: 00, Millisec: 3430, Sec: 3, Error Val: 29, Error Calc: 29, Error: False, Millideg: 57036, Degrees: 57
System timestamp: 2022-01-31 21:37:39.433303, Packet Type: 00, Millisec: 3435, Sec: 3, Error Val: 182, Error Calc: 182, Error: False, Millideg: 57438, Degrees: 57
System timestamp: 2022-01-31 21:37:39.433303, Packet Type: 00, Millisec: 3440, Sec: 3, Error Val: 173, Error Calc: 173, Error: False, Millideg: 57679, Degrees: 57
System timestamp: 2022-01-31 21:37:39.434304, Packet Type: 00, Millisec: 3445, Sec: 3, Error Val: 251, Error Calc: 251, Error: False, Millideg: 58007, Degrees: 58
System timestamp: 2022-01-31 21:37:39.434304, Packet Type: 00, Millisec: 3450, Sec: 3, Error Val: 158, Error Calc: 158, Error: False, Millideg: 57144, Degrees: 57
System timestamp: 2022-01-31 21:37:39.435301, Packet Type: 00, Millisec: 3455, Sec: 3, Error Val: 79, Error Calc: 79, Error: False, Millideg: 58081, Degrees: 58
System timestamp: 2022-01-31 21:37:39.435301, Packet Type: 00, Millisec: 3460, Sec: 3, Error Val: 62, Error Calc: 62, Error: False, Millideg: 57804, Degrees: 57
System timestamp: 2022-01-31 21:37:39.436303, Packet Type: 00, Millisec: 3465, Sec: 3, Error Val: 127, Error Calc: 127, Error: False, Millideg: 58373, Degrees: 58
System timestamp: 2022-01-31 21:37:39.436303, Packet Type: 00, Millisec: 3470, Sec: 3, Error Val: 193, Error Calc: 193, Error: False, Millideg: 58179, Degrees: 58
System timestamp: 2022-01-31 21:37:39.437303, Packet Type: 00, Millisec: 3475, Sec: 3, Error Val: 13, Error Calc: 13, Error: False, Millideg: 58760, Degrees: 58
System timestamp: 2022-01-31 21:37:39.437303, Packet Type: 00, Millisec: 3480, Sec: 3, Error Val: 20, Error Calc: 20, Error: False, Millideg: 58762, Degrees: 58
System timestamp: 2022-01-31 21:37:39.438304, Packet Type: 00, Millisec: 3485, Sec: 3, Error Val: 84, Error Calc: 84, Error: False, Millideg: 58056, Degrees: 58
System timestamp: 2022-01-31 21:37:39.438304, Packet Type: 00, Millisec: 3490, Sec: 3, Error Val: 217, Error Calc: 217, Error: False, Millideg: 58948, Degrees: 58
System timestamp: 2022-01-31 21:37:39.439303, Packet Type: 00, Millisec: 3495, Sec: 3, Error Val: 146, Error Calc: 146, Error: False, Millideg: 57343, Degrees: 57
System timestamp: 2022-01-31 21:37:39.439303, Packet Type: 00, Millisec: 3500, Sec: 3, Error Val: 180, Error Calc: 180, Error: False, Millideg: 58136, Degrees: 58
System timestamp: 2022-01-31 21:37:39.440304, Packet Type: 00, Millisec: 3505, Sec: 3, Error Val: 82, Error Calc: 82, Error: False, Millideg: 57269, Degrees: 57
System timestamp: 2022-01-31 21:37:39.440304, Packet Type: 00, Millisec: 3510, Sec: 3, Error Val: 227, Error Calc: 227, Error: False, Millideg: 58173, Degrees: 58
System timestamp: 2022-01-31 21:37:39.441303, Packet Type: 00, Millisec: 3515, Sec: 3, Error Val: 133, Error Calc: 133, Error: False, Millideg: 57565, Degrees: 57
System timestamp: 2022-01-31 21:37:39.441303, Packet Type: 00, Millisec: 3520, Sec: 3, Error Val: 168, Error Calc: 168, Error: False, Millideg: 57595, Degrees: 57
System timestamp: 2022-01-31 21:37:39.442303, Packet Type: 00, Millisec: 3525, Sec: 3, Error Val: 176, Error Calc: 176, Error: False, Millideg: 57598, Degrees: 57
System timestamp: 2022-01-31 21:37:39.442303, Packet Type: 00, Millisec: 3530, Sec: 3, Error Val: 78, Error Calc: 78, Error: False, Millideg: 57495, Degrees: 57
System timestamp: 2022-01-31 21:37:39.443303, Packet Type: 00, Millisec: 3535, Sec: 3, Error Val: 232, Error Calc: 232, Error: False, Millideg: 58663, Degrees: 58
System timestamp: 2022-01-31 21:37:39.443303, Packet Type: 00, Millisec: 3540, Sec: 3, Error Val: 184, Error Calc: 184, Error: False, Millideg: 58101, Degrees: 58
System timestamp: 2022-01-31 21:37:39.444301, Packet Type: 00, Millisec: 3545, Sec: 3, Error Val: 113, Error Calc: 113, Error: False, Millideg: 58280, Degrees: 58
System timestamp: 2022-01-31 21:37:39.444301, Packet Type: 00, Millisec: 3550, Sec: 3, Error Val: 57, Error Calc: 57, Error: False, Millideg: 58729, Degrees: 58
System timestamp: 2022-01-31 21:37:39.445304, Packet Type: 00, Millisec: 3555, Sec: 3, Error Val: 128, Error Calc: 128, Error: False, Millideg: 57265, Degrees: 57
System timestamp: 2022-01-31 21:37:39.445304, Packet Type: 00, Millisec: 3560, Sec: 3, Error Val: 235, Error Calc: 235, Error: False, Millideg: 57111, Degrees: 57
System timestamp: 2022-01-31 21:37:39.446303, Packet Type: 00, Millisec: 3565, Sec: 3, Error Val: 224, Error Calc: 224, Error: False, Millideg: 57860, Degrees: 57
System timestamp: 2022-01-31 21:37:39.446303, Packet Type: 00, Millisec: 3570, Sec: 3, Error Val: 193, Error Calc: 193, Error: False, Millideg: 57570, Degrees: 57
System timestamp: 2022-01-31 21:37:39.447303, Packet Type: 00, Millisec: 3575, Sec: 3, Error Val: 232, Error Calc: 232, Error: False, Millideg: 57348, Degrees: 57
System timestamp: 2022-01-31 21:37:39.447303, Packet Type: 00, Millisec: 3580, Sec: 3, Error Val: 1, Error Calc: 1, Error: False, Millideg: 58388, Degrees: 58
System timestamp: 2022-01-31 21:37:39.448303, Packet Type: 00, Millisec: 3585, Sec: 3, Error Val: 190, Error Calc: 190, Error: False, Millideg: 58316, Degrees: 58
System timestamp: 2022-01-31 21:37:39.448303, Packet Type: 00, Millisec: 3590, Sec: 3, Error Val: 78, Error Calc: 78, Error: False, Millideg: 57689, Degrees: 57
System timestamp: 2022-01-31 21:37:39.449303, Packet Type: 00, Millisec: 3595, Sec: 3, Error Val: 126, Error Calc: 126, Error: False, Millideg: 57222, Degrees: 57
System timestamp: 2022-01-31 21:37:39.449303, Packet Type: 00, Millisec: 3600, Sec: 3, Error Val: 89, Error Calc: 89, Error: False, Millideg: 58200, Degrees: 58
System timestamp: 2022-01-31 21:37:39.450303, Packet Type: 00, Millisec: 3605, Sec: 3, Error Val: 95, Error Calc: 95, Error: False, Millideg: 58966, Degrees: 58
System timestamp: 2022-01-31 21:37:39.450303, Packet Type: 00, Millisec: 3610, Sec: 3, Error Val: 165, Error Calc: 165, Error: False, Millideg: 58266, Degrees: 58
System timestamp: 2022-01-31 21:37:39.451303, Packet Type: 00, Millisec: 3615, Sec: 3, Error Val: 218, Error Calc: 218, Error: False, Millideg: 58824, Degrees: 58
System timestamp: 2022-01-31 21:37:39.451303, Packet Type: 00, Millisec: 3620, Sec: 3, Error Val: 162, Error Calc: 162, Error: False, Millideg: 57998, Degrees: 57
System timestamp: 2022-01-31 21:37:39.452302, Packet Type: 00, Millisec: 3625, Sec: 3, Error Val: 198, Error Calc: 198, Error: False, Millideg: 57519, Degrees: 57
System timestamp: 2022-01-31 21:37:39.452302, Packet Type: 00, Millisec: 3630, Sec: 3, Error Val: 91, Error Calc: 91, Error: False, Millideg: 58937, Degrees: 58
System timestamp: 2022-01-31 21:37:39.453302, Packet Type: 00, Millisec: 3635, Sec: 3, Error Val: 106, Error Calc: 106, Error: False, Millideg: 58182, Degrees: 58
System timestamp: 2022-01-31 21:37:39.454304, Packet Type: 00, Millisec: 3640, Sec: 3, Error Val: 69, Error Calc: 69, Error: False, Millideg: 57630, Degrees: 57
System timestamp: 2022-01-31 21:37:39.454304, Packet Type: 00, Millisec: 3645, Sec: 3, Error Val: 168, Error Calc: 168, Error: False, Millideg: 58234, Degrees: 58
System timestamp: 2022-01-31 21:37:39.455308, Packet Type: 00, Millisec: 3650, Sec: 3, Error Val: 180, Error Calc: 180, Error: False, Millideg: 58751, Degrees: 58
System timestamp: 2022-01-31 21:37:39.456303, Packet Type: 00, Millisec: 3655, Sec: 3, Error Val: 115, Error Calc: 115, Error: False, Millideg: 58936, Degrees: 58
System timestamp: 2022-01-31 21:37:39.456303, Packet Type: 00, Millisec: 3660, Sec: 3, Error Val: 215, Error Calc: 215, Error: False, Millideg: 57246, Degrees: 57
System timestamp: 2022-01-31 21:37:39.457302, Packet Type: 00, Millisec: 3665, Sec: 3, Error Val: 82, Error Calc: 82, Error: False, Millideg: 58128, Degrees: 58
System timestamp: 2022-01-31 21:37:39.457302, Packet Type: 00, Millisec: 3670, Sec: 3, Error Val: 58, Error Calc: 58, Error: False, Millideg: 57335, Degrees: 57
System timestamp: 2022-01-31 21:37:39.458303, Packet Type: 00, Millisec: 3675, Sec: 3, Error Val: 150, Error Calc: 150, Error: False, Millideg: 57676, Degrees: 57
System timestamp: 2022-01-31 21:37:39.458303, Packet Type: 00, Millisec: 3680, Sec: 3, Error Val: 171, Error Calc: 171, Error: False, Millideg: 58457, Degrees: 58
System timestamp: 2022-01-31 21:37:39.458303, Packet Type: 00, Millisec: 3685, Sec: 3, Error Val: 59, Error Calc: 59, Error: False, Millideg: 58086, Degrees: 58
System timestamp: 2022-01-31 21:37:39.459303, Packet Type: 00, Millisec: 3690, Sec: 3, Error Val: 255, Error Calc: 255, Error: False, Millideg: 58786, Degrees: 58
System timestamp: 2022-01-31 21:37:39.459303, Packet Type: 00, Millisec: 3695, Sec: 3, Error Val: 130, Error Calc: 130, Error: False, Millideg: 58401, Degrees: 58
System timestamp: 2022-01-31 21:37:39.460303, Packet Type: 00, Millisec: 3700, Sec: 3, Error Val: 55, Error Calc: 55, Error: False, Millideg: 57812, Degrees: 57
System timestamp: 2022-01-31 21:37:39.460303, Packet Type: 00, Millisec: 3705, Sec: 3, Error Val: 106, Error Calc: 106, Error: False, Millideg: 57602, Degrees: 57
System timestamp: 2022-01-31 21:37:39.461303, Packet Type: 00, Millisec: 3710, Sec: 3, Error Val: 140, Error Calc: 140, Error: False, Millideg: 58396, Degrees: 58
System timestamp: 2022-01-31 21:37:39.461303, Packet Type: 00, Millisec: 3715, Sec: 3, Error Val: 69, Error Calc: 69, Error: False, Millideg: 58831, Degrees: 58
System timestamp: 2022-01-31 21:37:39.462305, Packet Type: 00, Millisec: 3720, Sec: 3, Error Val: 240, Error Calc: 240, Error: False, Millideg: 57211, Degrees: 57
System timestamp: 2022-01-31 21:37:39.462305, Packet Type: 00, Millisec: 3725, Sec: 3, Error Val: 241, Error Calc: 241, Error: False, Millideg: 58737, Degrees: 58
System timestamp: 2022-01-31 21:37:39.463302, Packet Type: 00, Millisec: 3730, Sec: 3, Error Val: 116, Error Calc: 116, Error: False, Millideg: 58353, Degrees: 58
System timestamp: 2022-01-31 21:37:39.463302, Packet Type: 00, Millisec: 3735, Sec: 3, Error Val: 95, Error Calc: 95, Error: False, Millideg: 58072, Degrees: 58
System timestamp: 2022-01-31 21:37:39.464301, Packet Type: 00, Millisec: 3740, Sec: 3, Error Val: 144, Error Calc: 144, Error: False, Millideg: 58115, Degrees: 58
System timestamp: 2022-01-31 21:37:39.464301, Packet Type: 00, Millisec: 3745, Sec: 3, Error Val: 155, Error Calc: 155, Error: False, Millideg: 58631, Degrees: 58
System timestamp: 2022-01-31 21:37:39.465303, Packet Type: 00, Millisec: 3750, Sec: 3, Error Val: 98, Error Calc: 98, Error: False, Millideg: 58060, Degrees: 58
System timestamp: 2022-01-31 21:37:39.465303, Packet Type: 00, Millisec: 3755, Sec: 3, Error Val: 131, Error Calc: 131, Error: False, Millideg: 57323, Degrees: 57
System timestamp: 2022-01-31 21:37:39.466303, Packet Type: 00, Millisec: 3760, Sec: 3, Error Val: 170, Error Calc: 170, Error: False, Millideg: 57611, Degrees: 57
System timestamp: 2022-01-31 21:37:39.466303, Packet Type: 00, Millisec: 3765, Sec: 3, Error Val: 207, Error Calc: 207, Error: False, Millideg: 58663, Degrees: 58
System timestamp: 2022-01-31 21:37:39.467302, Packet Type: 00, Millisec: 3770, Sec: 3, Error Val: 229, Error Calc: 229, Error: False, Millideg: 58935, Degrees: 58
System timestamp: 2022-01-31 21:37:39.467302, Packet Type: 00, Millisec: 3775, Sec: 3, Error Val: 198, Error Calc: 198, Error: False, Millideg: 58389, Degrees: 58
System timestamp: 2022-01-31 21:37:39.468303, Packet Type: 00, Millisec: 3780, Sec: 3, Error Val: 252, Error Calc: 252, Error: False, Millideg: 57673, Degrees: 57
System timestamp: 2022-01-31 21:37:39.468303, Packet Type: 00, Millisec: 3785, Sec: 3, Error Val: 48, Error Calc: 48, Error: False, Millideg: 58485, Degrees: 58
System timestamp: 2022-01-31 21:37:39.469303, Packet Type: 00, Millisec: 3790, Sec: 3, Error Val: 202, Error Calc: 202, Error: False, Millideg: 58888, Degrees: 58
System timestamp: 2022-01-31 21:37:39.469303, Packet Type: 00, Millisec: 3795, Sec: 3, Error Val: 176, Error Calc: 176, Error: False, Millideg: 58093, Degrees: 58
System timestamp: 2022-01-31 21:37:39.470303, Packet Type: 00, Millisec: 3800, Sec: 3, Error Val: 50, Error Calc: 50, Error: False, Millideg: 58982, Degrees: 58
System timestamp: 2022-01-31 21:37:39.470303, Packet Type: 00, Millisec: 3805, Sec: 3, Error Val: 78, Error Calc: 78, Error: False, Millideg: 57730, Degrees: 57
System timestamp: 2022-01-31 21:37:39.471303, Packet Type: 00, Millisec: 3810, Sec: 3, Error Val: 174, Error Calc: 174, Error: False, Millideg: 58331, Degrees: 58
System timestamp: 2022-01-31 21:37:39.471303, Packet Type: 00, Millisec: 3815, Sec: 3, Error Val: 114, Error Calc: 114, Error: False, Millideg: 58266, Degrees: 58
System timestamp: 2022-01-31 21:37:39.472303, Packet Type: 00, Millisec: 3820, Sec: 3, Error Val: 182, Error Calc: 182, Error: False, Millideg: 57819, Degrees: 57
System timestamp: 2022-01-31 21:37:39.472303, Packet Type: 00, Millisec: 3825, Sec: 3, Error Val: 151, Error Calc: 151, Error: False, Millideg: 58803, Degrees: 58
System timestamp: 2022-01-31 21:37:39.473302, Packet Type: 00, Millisec: 3830, Sec: 3, Error Val: 12, Error Calc: 12, Error: False, Millideg: 57639, Degrees: 57
System timestamp: 2022-01-31 21:37:39.473302, Packet Type: 00, Millisec: 3835, Sec: 3, Error Val: 167, Error Calc: 167, Error: False, Millideg: 58554, Degrees: 58
System timestamp: 2022-01-31 21:37:39.474301, Packet Type: 00, Millisec: 3840, Sec: 3, Error Val: 207, Error Calc: 207, Error: False, Millideg: 57823, Degrees: 57
System timestamp: 2022-01-31 21:37:39.474301, Packet Type: 00, Millisec: 3845, Sec: 3, Error Val: 182, Error Calc: 182, Error: False, Millideg: 57538, Degrees: 57
System timestamp: 2022-01-31 21:37:39.475303, Packet Type: 00, Millisec: 3850, Sec: 3, Error Val: 70, Error Calc: 70, Error: False, Millideg: 58696, Degrees: 58
System timestamp: 2022-01-31 21:37:39.475303, Packet Type: 00, Millisec: 3855, Sec: 3, Error Val: 243, Error Calc: 243, Error: False, Millideg: 58099, Degrees: 58
System timestamp: 2022-01-31 21:37:39.476303, Packet Type: 00, Millisec: 3860, Sec: 3, Error Val: 77, Error Calc: 77, Error: False, Millideg: 58183, Degrees: 58
System timestamp: 2022-01-31 21:37:39.476303, Packet Type: 00, Millisec: 3865, Sec: 3, Error Val: 24, Error Calc: 24, Error: False, Millideg: 57360, Degrees: 57
System timestamp: 2022-01-31 21:37:39.477303, Packet Type: 00, Millisec: 3870, Sec: 3, Error Val: 190, Error Calc: 190, Error: False, Millideg: 58031, Degrees: 58
System timestamp: 2022-01-31 21:37:39.477303, Packet Type: 00, Millisec: 3875, Sec: 3, Error Val: 241, Error Calc: 241, Error: False, Millideg: 57057, Degrees: 57
System timestamp: 2022-01-31 21:37:39.477303, Packet Type: 00, Millisec: 3880, Sec: 3, Error Val: 59, Error Calc: 59, Error: False, Millideg: 58400, Degrees: 58
System timestamp: 2022-01-31 21:37:39.478303, Packet Type: 00, Millisec: 3885, Sec: 3, Error Val: 42, Error Calc: 42, Error: False, Millideg: 58123, Degrees: 58
System timestamp: 2022-01-31 21:37:39.479303, Packet Type: 00, Millisec: 3890, Sec: 3, Error Val: 209, Error Calc: 209, Error: False, Millideg: 58795, Degrees: 58
System timestamp: 2022-01-31 21:37:39.479303, Packet Type: 00, Millisec: 3895, Sec: 3, Error Val: 137, Error Calc: 137, Error: False, Millideg: 58973, Degrees: 58
System timestamp: 2022-01-31 21:37:39.480304, Packet Type: 00, Millisec: 3900, Sec: 3, Error Val: 242, Error Calc: 242, Error: False, Millideg: 57798, Degrees: 57
System timestamp: 2022-01-31 21:37:39.480304, Packet Type: 00, Millisec: 3905, Sec: 3, Error Val: 128, Error Calc: 128, Error: False, Millideg: 57169, Degrees: 57
System timestamp: 2022-01-31 21:37:39.481301, Packet Type: 00, Millisec: 3910, Sec: 3, Error Val: 157, Error Calc: 157, Error: False, Millideg: 57448, Degrees: 57
System timestamp: 2022-01-31 21:37:39.481301, Packet Type: 00, Millisec: 3915, Sec: 3, Error Val: 64, Error Calc: 64, Error: False, Millideg: 58880, Degrees: 58
System timestamp: 2022-01-31 21:37:39.482303, Packet Type: 00, Millisec: 3920, Sec: 3, Error Val: 52, Error Calc: 52, Error: False, Millideg: 57589, Degrees: 57
System timestamp: 2022-01-31 21:37:39.482303, Packet Type: 00, Millisec: 3925, Sec: 3, Error Val: 56, Error Calc: 56, Error: False, Millideg: 57843, Degrees: 57
System timestamp: 2022-01-31 21:37:39.483303, Packet Type: 00, Millisec: 3930, Sec: 3, Error Val: 147, Error Calc: 147, Error: False, Millideg: 58183, Degrees: 58
System timestamp: 2022-01-31 21:37:39.483303, Packet Type: 00, Millisec: 3935, Sec: 3, Error Val: 199, Error Calc: 199, Error: False, Millideg: 58995, Degrees: 58
System timestamp: 2022-01-31 21:37:39.483303, Packet Type: 00, Millisec: 3940, Sec: 3, Error Val: 164, Error Calc: 164, Error: False, Millideg: 58445, Degrees: 58
System timestamp: 2022-01-31 21:37:39.484303, Packet Type: 00, Millisec: 3945, Sec: 3, Error Val: 62, Error Calc: 62, Error: False, Millideg: 57829, Degrees: 57
System timestamp: 2022-01-31 21:37:39.485303, Packet Type: 00, Millisec: 3950, Sec: 3, Error Val: 175, Error Calc: 175, Error: False, Millideg: 57936, Degrees: 57
System timestamp: 2022-01-31 21:37:39.485303, Packet Type: 00, Millisec: 3955, Sec: 3, Error Val: 116, Error Calc: 116, Error: False, Millideg: 58127, Degrees: 58
System timestamp: 2022-01-31 21:37:39.486303, Packet Type: 00, Millisec: 3960, Sec: 3, Error Val: 38, Error Calc: 38, Error: False, Millideg: 58045, Degrees: 58
System timestamp: 2022-01-31 21:37:39.486303, Packet Type: 00, Millisec: 3965, Sec: 3, Error Val: 195, Error Calc: 195, Error: False, Millideg: 57686, Degrees: 57
System timestamp: 2022-01-31 21:37:39.487303, Packet Type: 00, Millisec: 3970, Sec: 3, Error Val: 10, Error Calc: 10, Error: False, Millideg: 58772, Degrees: 58
System timestamp: 2022-01-31 21:37:39.487303, Packet Type: 00, Millisec: 3975, Sec: 3, Error Val: 99, Error Calc: 99, Error: False, Millideg: 57581, Degrees: 57
System timestamp: 2022-01-31 21:37:39.488303, Packet Type: 00, Millisec: 3980, Sec: 3, Error Val: 223, Error Calc: 223, Error: False, Millideg: 58719, Degrees: 58
System timestamp: 2022-01-31 21:37:39.488303, Packet Type: 00, Millisec: 3985, Sec: 3, Error Val: 254, Error Calc: 254, Error: False, Millideg: 57215, Degrees: 57
System timestamp: 2022-01-31 21:37:39.489302, Packet Type: 00, Millisec: 3990, Sec: 3, Error Val: 25, Error Calc: 25, Error: False, Millideg: 58002, Degrees: 58
System timestamp: 2022-01-31 21:37:39.489302, Packet Type: 00, Millisec: 3995, Sec: 3, Error Val: 19, Error Calc: 19, Error: False, Millideg: 58756, Degrees: 58
System timestamp: 2022-01-31 21:37:39.490303, Packet Type: 00, Millisec: 4000, Sec: 4, Error Val: 199, Error Calc: 199, Error: False, Millideg: 58675, Degrees: 58
System timestamp: 2022-01-31 21:37:39.490303, Packet Type: 00, Millisec: 4005, Sec: 4, Error Val: 165, Error Calc: 165, Error: False, Millideg: 57616, Degrees: 57
System timestamp: 2022-01-31 21:37:39.490303, Packet Type: 00, Millisec: 4010, Sec: 4, Error Val: 206, Error Calc: 206, Error: False, Millideg: 57142, Degrees: 57
System timestamp: 2022-01-31 21:37:39.491303, Packet Type: 00, Millisec: 4015, Sec: 4, Error Val: 21, Error Calc: 21, Error: False, Millideg: 57463, Degrees: 57
System timestamp: 2022-01-31 21:37:39.491303, Packet Type: 00, Millisec: 4020, Sec: 4, Error Val: 203, Error Calc: 203, Error: False, Millideg: 58914, Degrees: 58
System timestamp: 2022-01-31 21:37:39.492303, Packet Type: 00, Millisec: 4025, Sec: 4, Error Val: 32, Error Calc: 32, Error: False, Millideg: 57974, Degrees: 57
System timestamp: 2022-01-31 21:37:39.492303, Packet Type: 00, Millisec: 4030, Sec: 4, Error Val: 33, Error Calc: 33, Error: False, Millideg: 57460, Degrees: 57
System timestamp: 2022-01-31 21:37:39.493302, Packet Type: 00, Millisec: 4035, Sec: 4, Error Val: 206, Error Calc: 206, Error: False, Millideg: 58137, Degrees: 58
System timestamp: 2022-01-31 21:37:39.493302, Packet Type: 00, Millisec: 4040, Sec: 4, Error Val: 167, Error Calc: 167, Error: False, Millideg: 57329, Degrees: 57
System timestamp: 2022-01-31 21:37:39.494303, Packet Type: 00, Millisec: 4045, Sec: 4, Error Val: 182, Error Calc: 182, Error: False, Millideg: 58869, Degrees: 58
System timestamp: 2022-01-31 21:37:39.494303, Packet Type: 00, Millisec: 4050, Sec: 4, Error Val: 48, Error Calc: 48, Error: False, Millideg: 57200, Degrees: 57
System timestamp: 2022-01-31 21:37:39.495305, Packet Type: 00, Millisec: 4055, Sec: 4, Error Val: 64, Error Calc: 64, Error: False, Millideg: 58486, Degrees: 58
System timestamp: 2022-01-31 21:37:39.495305, Packet Type: 00, Millisec: 4060, Sec: 4, Error Val: 185, Error Calc: 185, Error: False, Millideg: 57582, Degrees: 57
System timestamp: 2022-01-31 21:37:39.496303, Packet Type: 00, Millisec: 4065, Sec: 4, Error Val: 238, Error Calc: 238, Error: False, Millideg: 58904, Degrees: 58
System timestamp: 2022-01-31 21:37:39.496303, Packet Type: 00, Millisec: 4070, Sec: 4, Error Val: 183, Error Calc: 183, Error: False, Millideg: 58590, Degrees: 58
System timestamp: 2022-01-31 21:37:39.497304, Packet Type: 00, Millisec: 4075, Sec: 4, Error Val: 1, Error Calc: 1, Error: False, Millideg: 58913, Degrees: 58
System timestamp: 2022-01-31 21:37:39.497304, Packet Type: 00, Millisec: 4080, Sec: 4, Error Val: 10, Error Calc: 10, Error: False, Millideg: 58662, Degrees: 58
System timestamp: 2022-01-31 21:37:39.498303, Packet Type: 00, Millisec: 4085, Sec: 4, Error Val: 77, Error Calc: 77, Error: False, Millideg: 57704, Degrees: 57
System timestamp: 2022-01-31 21:37:39.498303, Packet Type: 00, Millisec: 4090, Sec: 4, Error Val: 215, Error Calc: 215, Error: False, Millideg: 57582, Degrees: 57
